phrase,site,timestamp,frequency
phrase_364,site_131,2008-12-13 02:37:10,49
phrase_379,site_115,2008-10-12 03:28:12,49
phrase_277,site_190,2008-10-28 14:55:04,5
phrase_474,site_169,2008-10-18 20:59:31,50
phrase_201,site_141,2008-09-10 18:08:28,72
phrase_50,site_142,2008-11-05 18:01:58,62
phrase_349,site_151,2008-10-09 01:16:59,89
phrase_26,site_162,2008-11-10 23:17:00,16
phrase_432,site_155,2008-11-21 02:30:30,92
phrase_2,site_51,2008-12-21 14:21:19,26
phrase_121,site_40,2008-10-10 16:18:31,72
phrase_370,site_71,2008-12-10 06:07:37,37
phrase_130,site_23,2008-11-13 10:05:20,25
phrase_337,site_67,2008-09-12 22:51:55,82
phrase_450,site_146,2008-11-25 15:42:34,52
phrase_169,site_53,2008-10-24 17:02:38,51
phrase_294,site_97,2008-12-21 15:50:12,56
phrase_323,site_54,2008-11-03 23:15:26,71
phrase_240,site_180,2008-09-16 13:30:37,9
phrase_354,site_127,2008-11-05 00:07:24,41
phrase_127,site_26,2008-10-03 16:47:21,88
phrase_45,site_166,2008-10-21 03:29:53,11
phrase_310,site_48,2008-10-20 20:53:26,59
phrase_47,site_1,2008-11-29 10:45:55,19
phrase_368,site_139,2008-11-23 09:13:35,81
phrase_496,site_54,2008-09-24 11:09:08,34
phrase_354,site_36,2008-12-13 02:31:00,86
phrase_104,site_182,2008-12-09 23:46:08,55
phrase_237,site_5,2008-11-04 05:40:47,27
phrase_205,site_167,2008-10-29 08:41:29,38
phrase_499,site_106,2008-10-28 18:08:52,18
phrase_4,site_91,2008-09-14 03:02:59,13
phrase_171,site_181,2008-10-02 19:25:09,24
phrase_343,site_26,2008-11-06 22:02:29,27
phrase_48,site_40,2008-11-28 22:28:50,49
phrase_489,site_45,2008-10-06 16:09:59,76
phrase_372,site_127,2008-11-02 01:50:04,22
phrase_182,site_111,2008-10-24 06:24:29,8
phrase_395,site_52,2008-12-27 13:38:04,8
phrase_287,site_87,2008-10-16 13:20:35,30
phrase_230,site_81,2008-12-27 07:15:26,83
phrase_281,site_169,2008-09-10 08:37:59,46
phrase_8,site_13,2008-09-06 20:37:15,19
phrase_198,site_117,2008-10-25 20:48:17,57
phrase_213,site_168,2008-11-16 23:44:34,13
phrase_30,site_152,2008-11-14 11:55:20,74
phrase_455,site_118,2008-11-03 03:27:42,84
phrase_363,site_80,2008-09-28 19:45:19,86
phrase_265,site_107,2008-11-25 08:33:44,61
phrase_41,site_102,2008-10-18 10:13:57,76
phrase_410,site_138,2008-09-13 14:42:12,91
phrase_469,site_122,2008-12-28 18:50:00,94
phrase_185,site_51,2008-09-03 13:11:16,30
phrase_140,site_146,2008-12-30 22:22:21,74
phrase_192,site_147,2008-09-23 10:53:31,23
phrase_433,site_134,2008-11-05 09:45:31,20
phrase_386,site_133,2008-12-15 17:04:37,2
phrase_10,site_177,2008-10-21 01:58:44,93
phrase_127,site_31,2008-12-29 00:12:52,21
phrase_95,site_60,2008-12-29 12:20:43,3
phrase_392,site_139,2008-11-15 19:44:57,65
phrase_389,site_12,2008-09-30 11:55:18,85
phrase_423,site_30,2008-10-19 21:10:46,25
phrase_496,site_88,2008-11-07 08:34:05,50
phrase_94,site_51,2008-11-16 00:36:16,45
phrase_14,site_53,2008-12-14 23:57:02,92
phrase_280,site_194,2008-11-24 14:06:03,90
phrase_28,site_83,2008-10-29 05:08:02,34
phrase_394,site_171,2008-11-02 23:18:26,40
phrase_36,site_7,2008-10-11 20:08:14,84
phrase_15,site_7,2008-09-26 03:58:52,54
phrase_453,site_164,2008-12-04 06:01:26,45
phrase_416,site_41,2008-09-02 04:36:54,43
phrase_389,site_37,2008-09-19 15:18:39,33
phrase_313,site_152,2008-12-13 16:59:43,35
phrase_88,site_155,2008-11-30 05:04:02,87
phrase_332,site_133,2008-09-01 14:13:03,86
phrase_425,site_35,2008-11-02 10:10:25,62
phrase_174,site_14,2008-10-11 14:04:26,97
phrase_362,site_191,2008-11-11 20:27:10,42
phrase_423,site_171,2008-10-01 02:20:08,71
phrase_249,site_63,2008-10-31 01:20:09,1
phrase_489,site_149,2008-09-10 13:09:01,59
phrase_425,site_134,2008-11-10 03:14:25,75
phrase_431,site_60,2008-10-08 13:50:36,8
phrase_155,site_135,2008-11-18 03:46:02,70
phrase_30,site_42,2008-12-27 06:03:55,11
phrase_199,site_199,2008-09-03 13:58:16,65
phrase_128,site_105,2008-10-28 14:03:02,64
phrase_378,site_163,2008-11-15 01:21:57,79
phrase_9,site_51,2008-11-25 13:17:57,38
phrase_350,site_189,2008-09-24 23:14:19,78
phrase_226,site_187,2008-12-22 02:51:47,92
phrase_365,site_134,2008-10-07 07:16:57,26
phrase_52,site_146,2008-10-05 00:43:00,72
phrase_446,site_1,2008-11-30 17:20:21,5
phrase_344,site_53,2008-11-22 14:00:06,35
phrase_402,site_58,2008-12-02 12:38:59,92
phrase_266,site_183,2008-10-05 05:48:38,25
phrase_227,site_76,2008-11-25 18:11:53,41
phrase_36,site_32,2008-09-19 11:05:23,72
phrase_441,site_39,2008-10-08 12:26:00,41
phrase_138,site_135,2008-12-04 22:31:57,42
phrase_197,site_37,2008-12-04 03:59:19,31
phrase_130,site_134,2008-10-17 23:55:49,58
phrase_175,site_135,2008-11-21 23:56:24,5
phrase_54,site_161,2008-10-06 06:56:13,44
phrase_393,site_28,2008-10-20 02:55:27,61
phrase_193,site_114,2008-12-21 10:54:08,33
phrase_346,site_105,2008-10-05 16:20:31,44
phrase_119,site_114,2008-12-14 09:28:59,86
phrase_228,site_148,2008-11-19 03:45:12,33
phrase_186,site_66,2008-10-25 15:21:23,6
phrase_247,site_30,2008-12-21 15:49:26,95
phrase_233,site_16,2008-10-28 11:33:14,79
phrase_420,site_86,2008-09-30 23:10:44,2
phrase_315,site_152,2008-09-03 06:36:50,73
phrase_388,site_144,2008-09-16 08:24:28,27
phrase_378,site_172,2008-12-19 08:56:53,30
phrase_87,site_68,2008-12-24 12:58:52,94
phrase_10,site_158,2008-10-22 03:41:24,74
phrase_418,site_158,2008-10-26 22:54:16,75
phrase_14,site_76,2008-11-29 09:36:35,93
phrase_294,site_76,2008-10-03 04:04:11,67
phrase_381,site_34,2008-09-11 09:00:37,55
phrase_348,site_28,2008-09-03 14:10:26,29
phrase_246,site_172,2008-09-22 19:46:49,2
phrase_491,site_35,2008-12-12 10:16:36,32
phrase_151,site_51,2008-12-12 22:01:39,85
phrase_369,site_25,2008-12-20 04:35:51,1
phrase_21,site_89,2008-11-24 08:26:42,10
phrase_291,site_162,2008-12-16 16:22:25,3
phrase_119,site_183,2008-09-26 00:50:34,94
phrase_104,site_2,2008-12-20 07:22:02,25
phrase_334,site_135,2008-09-14 23:02:13,76
phrase_7,site_84,2008-12-09 11:27:22,2
phrase_245,site_169,2008-12-02 01:16:17,89
phrase_183,site_81,2008-10-22 22:18:29,10
phrase_329,site_134,2008-09-25 02:02:30,72
phrase_96,site_124,2008-09-15 17:20:27,37
phrase_73,site_142,2008-12-01 04:23:53,16
phrase_366,site_49,2008-10-11 04:20:45,43
phrase_469,site_45,2008-11-19 14:43:12,35
phrase_298,site_22,2008-11-04 10:10:21,20
phrase_227,site_147,2008-10-04 14:02:56,40
phrase_125,site_87,2008-10-05 04:35:48,9
phrase_133,site_56,2008-10-04 11:04:09,46
phrase_151,site_88,2008-10-27 18:21:10,90
phrase_163,site_42,2008-10-13 01:02:26,42
phrase_266,site_185,2008-10-22 14:27:02,87
phrase_428,site_144,2008-10-29 21:56:37,91
phrase_86,site_125,2008-12-26 04:40:29,20
phrase_52,site_108,2008-12-08 11:06:46,77
phrase_89,site_31,2008-11-08 15:57:23,83
phrase_147,site_115,2008-10-10 04:01:17,20
phrase_102,site_115,2008-10-20 09:10:42,91
phrase_262,site_23,2008-11-22 13:27:05,82
phrase_128,site_132,2008-09-06 23:04:01,86
phrase_127,site_148,2008-09-04 21:51:18,63
phrase_238,site_64,2008-12-13 18:45:29,55
phrase_208,site_131,2008-10-24 11:58:25,23
phrase_245,site_59,2008-10-27 19:32:45,8
phrase_244,site_128,2008-11-22 12:16:12,67
phrase_146,site_73,2008-10-08 11:40:27,29
phrase_383,site_156,2008-11-30 14:21:11,67
phrase_271,site_137,2008-11-18 06:02:33,71
phrase_219,site_141,2008-11-16 02:48:46,100
phrase_241,site_27,2008-11-28 00:03:05,72
phrase_17,site_107,2008-11-19 10:21:46,41
phrase_345,site_38,2008-12-01 16:39:44,29
phrase_321,site_42,2008-09-08 14:11:14,9
phrase_16,site_64,2008-11-28 22:32:41,13
phrase_412,site_157,2008-10-12 19:24:40,36
phrase_54,site_19,2008-11-14 01:25:45,16
phrase_125,site_143,2008-09-17 21:17:02,21
phrase_421,site_100,2008-12-02 08:06:26,30
phrase_390,site_25,2008-12-02 13:36:31,95
phrase_35,site_2,2008-10-02 02:34:20,85
phrase_178,site_10,2008-09-19 19:03:33,7
phrase_463,site_158,2008-09-03 19:35:02,31
phrase_51,site_43,2008-12-30 18:06:43,55
phrase_120,site_79,2008-09-25 14:00:37,79
phrase_409,site_105,2008-09-23 22:27:24,73
phrase_435,site_15,2008-09-23 20:02:54,82
phrase_12,site_190,2008-12-26 18:02:51,45
phrase_157,site_157,2008-09-08 15:40:12,37
phrase_411,site_166,2008-10-07 09:35:16,89
phrase_64,site_21,2008-11-03 20:44:33,81
phrase_487,site_102,2008-09-05 09:21:46,77
phrase_72,site_138,2008-10-12 11:01:32,68
phrase_371,site_140,2008-12-03 04:18:49,68
phrase_386,site_11,2008-12-04 18:25:27,32
phrase_154,site_21,2008-09-23 10:07:21,58
phrase_278,site_185,2008-10-17 11:19:25,12
phrase_229,site_108,2008-12-01 12:15:25,19
phrase_346,site_7,2008-12-20 01:53:21,99
phrase_63,site_2,2008-09-27 08:16:12,43
phrase_1,site_115,2008-09-10 12:30:32,30
phrase_194,site_36,2008-09-15 22:25:14,2
phrase_307,site_199,2008-10-12 03:56:30,14
phrase_251,site_45,2008-12-03 12:29:40,63
phrase_384,site_88,2008-10-30 21:37:51,5
phrase_302,site_183,2008-09-15 08:03:45,22
phrase_245,site_50,2008-10-13 16:16:23,82
phrase_371,site_161,2008-10-29 09:29:07,32
phrase_364,site_101,2008-11-15 22:50:54,60
phrase_407,site_168,2008-12-01 15:43:16,20
phrase_416,site_75,2008-11-29 23:03:39,44
phrase_251,site_193,2008-09-14 01:06:17,50
phrase_332,site_66,2008-09-06 14:08:43,97
phrase_47,site_177,2008-12-14 23:06:43,67
phrase_325,site_156,2008-10-29 10:03:02,27
phrase_315,site_163,2008-10-07 10:47:06,42
phrase_102,site_129,2008-12-13 08:37:02,13
phrase_290,site_26,2008-12-01 03:24:37,4
phrase_329,site_104,2008-12-25 01:07:44,48
phrase_231,site_70,2008-10-11 01:41:56,64
phrase_352,site_34,2008-09-09 10:26:02,59
phrase_452,site_161,2008-09-25 12:57:34,31
phrase_102,site_41,2008-09-30 07:10:49,38
phrase_429,site_46,2008-11-16 01:30:53,76
phrase_223,site_49,2008-11-04 13:27:39,74
phrase_122,site_131,2008-09-27 01:05:47,72
phrase_224,site_2,2008-12-02 23:09:11,46
phrase_459,site_160,2008-12-17 17:48:32,81
phrase_244,site_52,2008-09-13 09:05:52,34
phrase_159,site_35,2008-11-03 19:06:29,90
phrase_432,site_127,2008-10-30 01:30:50,46
phrase_92,site_143,2008-12-26 07:58:00,51
phrase_476,site_13,2008-10-27 05:05:56,79
phrase_309,site_165,2008-09-27 03:50:50,82
phrase_274,site_23,2008-09-09 05:46:17,45
phrase_495,site_12,2008-10-20 02:24:53,53
phrase_162,site_198,2008-10-27 18:49:37,71
phrase_483,site_64,2008-10-14 06:07:46,84
phrase_5,site_184,2008-12-11 18:39:17,6
phrase_141,site_116,2008-10-12 06:14:56,36
phrase_316,site_59,2008-09-23 21:39:48,40
phrase_89,site_169,2008-11-29 22:32:40,17
phrase_340,site_20,2008-12-22 19:20:31,30
phrase_8,site_154,2008-10-30 01:54:40,56
phrase_197,site_44,2008-12-08 13:07:10,66
phrase_253,site_62,2008-09-14 04:16:52,50
phrase_125,site_52,2008-12-15 06:38:40,1
phrase_257,site_149,2008-09-27 14:17:42,82
phrase_258,site_31,2008-12-03 07:23:21,42
phrase_418,site_160,2008-09-28 15:22:17,74
phrase_346,site_62,2008-10-30 08:07:58,19
phrase_437,site_86,2008-11-16 22:55:02,58
phrase_477,site_196,2008-12-07 04:46:52,47
phrase_81,site_131,2008-12-04 07:35:42,74
phrase_67,site_24,2008-09-24 21:30:12,83
phrase_422,site_146,2008-11-29 20:32:18,28
phrase_479,site_37,2008-10-12 05:40:20,8
phrase_488,site_75,2008-09-24 02:03:34,1
phrase_285,site_94,2008-12-04 21:42:42,60
phrase_326,site_90,2008-11-07 18:08:08,12
phrase_48,site_26,2008-12-28 18:49:03,73
phrase_9,site_5,2008-12-12 12:38:59,86
phrase_484,site_149,2008-12-04 18:39:06,54
phrase_284,site_111,2008-11-19 11:55:41,35
phrase_420,site_112,2008-11-22 00:31:19,59
phrase_166,site_186,2008-10-27 23:46:28,63
phrase_78,site_143,2008-09-01 05:11:23,98
phrase_235,site_134,2008-12-30 03:26:04,67
phrase_428,site_20,2008-11-03 22:40:11,40
phrase_140,site_41,2008-09-09 03:20:38,19
phrase_461,site_119,2008-12-24 04:07:07,10
phrase_170,site_176,2008-11-19 13:21:35,30
phrase_355,site_30,2008-10-05 08:05:34,29
phrase_359,site_167,2008-10-03 06:41:40,77
phrase_396,site_113,2008-11-01 05:57:10,66
phrase_250,site_60,2008-10-14 01:12:21,49
phrase_330,site_15,2008-12-28 11:12:59,9
phrase_112,site_148,2008-10-02 03:26:09,56
phrase_248,site_139,2008-11-29 03:15:45,38
phrase_252,site_88,2008-09-17 10:09:56,80
phrase_329,site_180,2008-10-24 11:25:11,7
phrase_296,site_164,2008-12-11 00:52:29,66
phrase_87,site_109,2008-12-02 23:46:08,8
phrase_112,site_199,2008-09-21 09:58:32,65
phrase_220,site_149,2008-09-21 09:58:18,36
phrase_13,site_22,2008-11-12 05:33:32,15
phrase_188,site_184,2008-11-17 04:43:36,71
phrase_188,site_175,2008-09-25 22:09:48,33
phrase_320,site_86,2008-12-07 05:30:05,82
phrase_45,site_187,2008-09-06 15:46:17,36
phrase_172,site_49,2008-09-11 15:51:41,83
phrase_453,site_4,2008-09-25 17:27:00,51
phrase_488,site_153,2008-10-18 17:34:38,67
phrase_498,site_68,2008-10-15 04:51:51,75
phrase_320,site_87,2008-12-28 10:06:47,7
phrase_328,site_144,2008-11-23 10:02:11,22
phrase_442,site_92,2008-11-02 08:09:29,99
phrase_239,site_164,2008-11-14 11:51:36,88
phrase_221,site_186,2008-12-07 10:54:51,26
phrase_149,site_145,2008-09-02 02:03:07,79
phrase_87,site_64,2008-11-13 22:14:06,49
phrase_316,site_86,2008-09-06 03:31:27,23
phrase_211,site_177,2008-10-06 01:14:33,42
phrase_271,site_165,2008-12-02 08:32:27,96
phrase_355,site_50,2008-12-18 12:26:20,73
phrase_412,site_77,2008-10-14 15:10:27,93
phrase_52,site_172,2008-09-30 18:02:52,55
phrase_254,site_154,2008-09-24 21:45:14,75
phrase_307,site_44,2008-10-14 09:34:23,31
phrase_458,site_70,2008-11-06 22:55:29,46
phrase_85,site_171,2008-12-21 22:17:30,97
phrase_376,site_159,2008-09-10 14:46:34,32
phrase_251,site_50,2008-09-15 04:21:52,17
phrase_204,site_75,2008-11-07 11:58:05,71
phrase_241,site_192,2008-09-10 04:31:09,35
phrase_474,site_31,2008-10-06 07:55:49,51
phrase_32,site_144,2008-10-03 22:23:07,57
phrase_209,site_150,2008-09-28 22:16:49,59
phrase_15,site_186,2008-10-03 23:46:40,93
phrase_226,site_33,2008-09-16 13:08:54,80
phrase_430,site_130,2008-11-07 18:06:06,49
phrase_438,site_81,2008-10-30 22:06:33,63
phrase_254,site_134,2008-11-22 12:55:46,65
phrase_243,site_35,2008-09-22 18:42:41,90
phrase_447,site_48,2008-11-06 03:43:53,93
phrase_2,site_134,2008-12-05 04:15:59,56
phrase_106,site_108,2008-10-05 11:26:37,29
phrase_374,site_102,2008-11-10 21:34:50,98
phrase_105,site_7,2008-10-27 11:24:03,4
phrase_227,site_21,2008-09-26 04:10:56,94
phrase_82,site_125,2008-10-20 12:45:56,74
phrase_358,site_192,2008-11-28 21:51:38,68
phrase_11,site_47,2008-10-12 23:43:33,85
phrase_289,site_21,2008-10-12 15:11:28,37
phrase_343,site_9,2008-11-24 08:59:26,3
phrase_269,site_85,2008-09-26 20:41:23,16
phrase_351,site_163,2008-11-21 07:47:38,64
phrase_353,site_98,2008-09-28 14:37:52,15
phrase_88,site_60,2008-09-07 07:31:45,26
phrase_469,site_113,2008-12-22 00:59:28,59
phrase_259,site_170,2008-12-13 06:08:53,80
phrase_491,site_140,2008-10-08 07:45:19,11
phrase_1,site_83,2008-11-29 11:50:55,99
phrase_40,site_144,2008-09-25 07:28:23,47
phrase_94,site_15,2008-10-11 12:34:51,44
phrase_319,site_94,2008-11-13 13:22:32,63
phrase_18,site_189,2008-11-30 08:09:41,82
phrase_161,site_123,2008-11-16 07:46:13,60
phrase_251,site_163,2008-12-21 23:58:30,89
phrase_185,site_18,2008-10-07 22:30:14,86
phrase_492,site_186,2008-11-11 15:15:01,51
phrase_152,site_199,2008-09-23 17:32:18,19
phrase_268,site_58,2008-11-04 11:17:38,26
phrase_492,site_39,2008-11-05 06:44:35,52
phrase_139,site_157,2008-09-27 11:10:45,34
phrase_193,site_192,2008-09-02 14:14:49,74
phrase_312,site_144,2008-12-18 11:17:39,60
phrase_440,site_23,2008-10-17 17:40:20,19
phrase_225,site_100,2008-09-30 08:21:16,1
phrase_220,site_44,2008-11-21 03:21:50,32
phrase_117,site_107,2008-09-23 07:34:05,18
phrase_312,site_164,2008-11-29 04:38:34,79
phrase_355,site_79,2008-11-12 01:57:55,66
phrase_43,site_129,2008-12-10 07:55:37,91
phrase_66,site_38,2008-10-07 20:22:05,27
phrase_390,site_23,2008-12-10 15:31:35,45
phrase_390,site_22,2008-12-05 15:07:07,85
phrase_15,site_136,2008-10-12 04:55:27,20
phrase_222,site_51,2008-09-12 20:17:22,79
phrase_357,site_86,2008-10-11 12:55:21,68
phrase_494,site_150,2008-11-14 07:59:09,96
phrase_148,site_4,2008-11-15 21:24:44,9
phrase_18,site_197,2008-10-04 05:31:35,45
phrase_221,site_116,2008-11-24 07:00:48,81
phrase_290,site_57,2008-09-07 02:30:36,70
phrase_464,site_64,2008-10-18 09:44:19,10
phrase_234,site_12,2008-09-20 17:33:31,10
phrase_40,site_13,2008-11-20 14:39:52,37
phrase_28,site_129,2008-09-02 09:30:30,10
phrase_451,site_74,2008-09-28 13:07:29,27
phrase_372,site_70,2008-09-07 10:31:24,54
phrase_402,site_199,2008-10-23 07:56:23,28
phrase_29,site_132,2008-09-20 21:31:20,6
phrase_46,site_70,2008-12-09 02:19:35,16
phrase_28,site_199,2008-09-28 10:03:11,21
phrase_77,site_95,2008-09-24 18:48:19,39
phrase_148,site_31,2008-10-10 21:57:09,20
phrase_196,site_75,2008-09-17 22:02:42,19
phrase_17,site_85,2008-10-11 09:30:58,81
phrase_101,site_85,2008-09-26 15:51:27,100
phrase_428,site_159,2008-09-04 09:54:18,69
phrase_432,site_105,2008-10-05 01:04:03,57
phrase_325,site_90,2008-12-17 06:08:11,67
phrase_234,site_51,2008-09-03 15:17:53,78
phrase_444,site_184,2008-11-01 18:57:32,93
phrase_227,site_24,2008-10-07 17:00:51,49
phrase_201,site_22,2008-12-01 03:16:50,16
phrase_438,site_94,2008-09-22 05:36:26,4
phrase_346,site_196,2008-09-24 00:40:53,32
phrase_189,site_80,2008-12-07 23:47:46,88
phrase_80,site_142,2008-09-16 23:21:23,69
phrase_101,site_187,2008-11-23 02:53:00,85
phrase_284,site_179,2008-10-19 17:44:45,64
phrase_180,site_112,2008-11-16 01:24:29,5
phrase_370,site_133,2008-09-03 02:02:03,14
phrase_5,site_121,2008-12-30 10:01:35,99
phrase_382,site_122,2008-11-23 12:41:42,20
phrase_42,site_159,2008-10-28 05:03:19,37
phrase_468,site_35,2008-12-04 21:27:29,87
phrase_430,site_192,2008-09-04 18:37:06,96
phrase_376,site_4,2008-09-25 11:41:33,6
phrase_165,site_65,2008-11-15 17:04:44,2
phrase_127,site_7,2008-10-18 20:16:42,29
phrase_406,site_61,2008-12-21 03:34:58,46
phrase_65,site_181,2008-09-19 12:42:25,32
phrase_242,site_112,2008-12-03 02:48:31,17
phrase_368,site_174,2008-09-08 17:06:47,11
phrase_85,site_163,2008-09-02 09:57:00,30
phrase_470,site_154,2008-12-17 10:44:02,86
phrase_197,site_18,2008-11-25 07:30:17,48
phrase_71,site_10,2008-12-05 23:47:19,31
phrase_303,site_155,2008-09-22 13:52:35,76
phrase_359,site_189,2008-11-28 05:50:56,92
phrase_279,site_72,2008-09-02 11:45:02,17
phrase_227,site_111,2008-10-03 16:47:47,54
phrase_471,site_13,2008-09-12 05:47:44,51
phrase_476,site_17,2008-09-05 08:38:23,42
phrase_424,site_145,2008-10-30 02:24:44,61
phrase_97,site_138,2008-09-04 19:38:14,70
phrase_288,site_195,2008-11-27 19:45:25,81
phrase_20,site_12,2008-11-01 16:14:37,82
phrase_247,site_131,2008-11-27 14:27:37,92
phrase_195,site_115,2008-10-21 15:43:12,7
phrase_245,site_66,2008-11-01 11:44:39,69
phrase_294,site_29,2008-12-11 10:26:43,76
phrase_63,site_27,2008-11-28 13:51:38,44
phrase_308,site_42,2008-09-11 20:45:49,90
phrase_129,site_49,2008-12-11 21:35:17,40
phrase_3,site_91,2008-12-02 02:23:32,78
phrase_137,site_143,2008-10-25 16:17:38,59
phrase_94,site_125,2008-12-16 13:07:25,42
phrase_418,site_83,2008-09-16 16:14:11,38
phrase_351,site_147,2008-09-17 12:09:05,78
phrase_145,site_154,2008-10-04 09:04:23,34
phrase_482,site_58,2008-11-23 13:38:58,72
phrase_441,site_8,2008-12-03 08:36:45,47
phrase_373,site_130,2008-12-19 02:02:26,10
phrase_186,site_181,2008-10-22 10:37:18,55
phrase_392,site_63,2008-12-28 10:51:41,2
phrase_396,site_41,2008-12-24 00:53:54,16
phrase_471,site_41,2008-09-15 10:13:43,79
phrase_360,site_27,2008-11-28 04:15:19,82
phrase_393,site_128,2008-11-08 17:07:42,68
phrase_251,site_161,2008-11-03 15:40:07,95
phrase_92,site_134,2008-12-18 20:41:50,50
phrase_315,site_73,2008-10-01 19:30:05,38
phrase_438,site_35,2008-11-01 22:15:45,32
phrase_389,site_141,2008-11-08 04:22:43,94
phrase_162,site_155,2008-12-15 10:02:40,97
phrase_84,site_97,2008-12-27 04:34:13,46
phrase_335,site_77,2008-12-17 21:35:45,92
phrase_275,site_90,2008-09-15 09:28:13,19
phrase_239,site_194,2008-12-30 17:18:52,69
phrase_302,site_160,2008-09-08 08:03:15,57
phrase_36,site_175,2008-09-13 05:12:57,4
phrase_201,site_126,2008-09-19 06:59:37,35
phrase_324,site_117,2008-10-07 17:21:05,23
phrase_275,site_112,2008-11-07 05:35:40,21
phrase_241,site_9,2008-09-22 21:21:37,76
phrase_333,site_50,2008-12-16 17:15:57,95
phrase_338,site_108,2008-10-11 20:55:53,52
phrase_154,site_21,2008-12-08 22:47:44,39
phrase_371,site_116,2008-12-28 08:59:53,20
phrase_474,site_90,2008-11-01 10:16:27,24
phrase_374,site_59,2008-10-26 01:49:29,29
phrase_184,site_182,2008-09-13 19:22:34,28
phrase_267,site_61,2008-11-03 09:48:17,7
phrase_115,site_127,2008-10-08 22:13:45,39
phrase_374,site_62,2008-10-10 10:18:39,42
phrase_211,site_60,2008-10-14 12:54:43,61
phrase_91,site_99,2008-10-29 05:37:20,88
phrase_384,site_74,2008-12-20 01:47:26,89
phrase_214,site_93,2008-09-02 04:26:07,75
phrase_55,site_154,2008-10-22 04:01:31,16
phrase_466,site_169,2008-12-08 23:37:07,75
phrase_357,site_170,2008-09-09 01:17:04,56
phrase_190,site_180,2008-09-07 18:44:05,89
phrase_457,site_174,2008-09-21 01:28:22,19
phrase_168,site_22,2008-10-08 01:04:08,48
phrase_195,site_181,2008-10-14 08:12:29,57
phrase_331,site_58,2008-10-13 16:30:36,49
phrase_481,site_115,2008-11-01 08:16:21,91
phrase_188,site_109,2008-10-13 06:07:46,13
phrase_367,site_13,2008-09-11 10:46:00,36
phrase_407,site_107,2008-10-15 17:04:48,38
phrase_275,site_8,2008-11-26 09:20:30,60
phrase_166,site_17,2008-11-12 16:01:18,17
phrase_332,site_49,2008-12-12 14:03:37,100
phrase_262,site_163,2008-10-08 23:26:37,95
phrase_401,site_52,2008-10-14 10:38:25,8
phrase_256,site_164,2008-09-25 16:45:52,47
phrase_53,site_135,2008-10-22 20:54:50,69
phrase_437,site_141,2008-09-08 04:29:32,95
phrase_240,site_75,2008-10-22 03:16:03,11
phrase_313,site_123,2008-09-04 13:32:45,69
phrase_399,site_38,2008-11-22 06:31:02,6
phrase_414,site_21,2008-11-08 08:22:10,2
phrase_372,site_26,2008-11-23 23:20:28,46
phrase_284,site_33,2008-09-16 21:43:55,26
phrase_57,site_126,2008-09-26 23:13:28,8
phrase_194,site_74,2008-11-25 03:37:50,95
phrase_341,site_77,2008-11-12 07:20:03,56
